	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	dna_sig_win_num	domain_length	avg_protein_len	avg_phastCons	avg_phyloP	avg_maf	avg_blosum	avg_hindex	avg_positve_cnt	avg_solvent_acc	avg_helix_prob	avg_sheet_prob	avg_turn_prob	max_pfam_C	max_pfam_H	max_pfam_K	max_pfam_R	pfam_prob_max	cnt_pfam_conserved	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	rna_sig_win_num	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	ion_sig_win_num	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	peptide_sig_win_num	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	sm_sig_win_num
Acyl-CoA_dh_1	0.0002334632881684229	0.9019834931533951	0.26	0.08	0.006666666666666667	0.0	0.0	0.0	0.0	0	150.0	552.75	0.8662735185185186	4.01521462962963	0.00036839166222222235	-0.35222618122618127	0.03899999999999998	1.3866666666666667	43.08555555555556	0.6913111111111112	0.045170555555555554	0.26408666666666664	0.14959554399725214	0.13369422359947178	0.8225960706020351	0.827513382215542	0.9719314516523212	6.0	0.0002639779995661229	0.936892412721023	0.25333333333333335	0.07333333333333333	0.0	0.0	0.0	0.0	0.0	0	0.005883653648197651	0.9207982471751163	0.9574468085106383	0.6950354609929078	0.375886524822695	0.0	0.0	0.0	0.0	71	0.0014711376279592516	0.8945044699027669	0.68	0.16666666666666666	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.30392056703567505	0.9143906572656494	1.0	0.9230769230769231	0.08974358974358974	0.08974358974358974	0.08974358974358974	0.05128205128205128	0.02564102564102564	0
Acyl-CoA_dh_2	0.0001194411888718605	0.921114235320144	0.2803030303030303	0.06818181818181818	0.0	0.0	0.0	0.0	0.0	0	134.0	558.1432353841444	0.8653807094266278	4.1518189990281815	0.0003000456886248852	-0.35021958260594627	-0.0013246097337006628	1.1363636363636365	43.288724747474745	0.7147876779155188	0.030985722757881848	0.25468360690235686	0.14260167855475595	0.6492743008689711	0.22148730608732445	0.8931327972814421	0.939413062813476	9.0	0.001182681997306645	0.9227932344798534	0.7878787878787878	0.15151515151515152	0.045454545454545456	0.0	0.0	0.0	0.0	4	0.003889847313985229	0.8792814835383079	0.3046875	0.125	0.0390625	0.0	0.0	0.0	0.0	5	0.0027247779071331024	0.8610181423672031	0.6287878787878788	0.15151515151515152	0.015151515151515152	0.0	0.0	0.0	0.0	0.0	0.12459220737218855	0.998423694625351	1.0	1.0	0.9855072463768116	1.0	0.13043478260869565	0.0	0.0	66
Acyl-CoA_dh_M	0.0005617450806312263	0.8738202255407068	0.5670103092783505	0.18556701030927836	0.041237113402061855	0.0	0.0	0.0	0.0	4	97.0	579.0295941744395	0.8630898328690807	4.08002251624884	0.0002713443843151693	-0.29911764924651524	-0.1800458190148912	1.4639175257731958	45.19450090001636	0.1096917198494518	0.42727322860415645	0.46412683685157907	0.24307141255216874	0.09559449923147068	0.9099915183583562	0.2684850624269485	0.9099915183583562	6.0	0.0001947110140463337	0.9770492973457903	0.5360824742268041	0.05154639175257732	0.0	0.0	0.0	0.0	0.0	0	0.14502765238285065	0.4745884029018288	0.7888888888888889	0.5222222222222223	0.2111111111111111	0.011111111111111112	0.011111111111111112	0.011111111111111112	0.011111111111111112	25	0.012734903022646904	0.8080402124210851	0.9381443298969072	0.5773195876288659	0.2268041237113402	0.0	0.0	0.0	0.0	32.0	0.2266097068786621	0.9893070278633682	1.0	1.0	0.9074074074074074	1.0	0.18518518518518517	0.05555555555555555	0.037037037037037035	49
Acyl-CoA_dh_N	0.0006289563025347887	0.969962661298401	1.0	1.0	0.45132743362831856	0.0	0.0	0.0	0.0	75	113.0	552.7448020023239	0.8520752775521256	3.8866387760628216	1.9862635282023778e-05	-0.31701081612586046	-0.2844069008670779	1.0707964601769913	50.02871904889604	0.5699172432287477	0.06892409940109054	0.36155186377044785	0.0704226735640243	0.16161149548470366	0.4529425421793325	0.35732483819861643	0.7323988766323982	4.0	0.0004315866681281477	0.9435414338038914	0.584070796460177	0.12389380530973451	0.02654867256637168	0.0	0.0	0.0	0.0	4	0.0006482122698798778	0.853086838412432	0.05309734513274336	0.008849557522123894	0.0	0.0	0.0	0.0	0.0	0	0.009868056513369085	0.9249298168003224	1.0	0.9823008849557522	0.415929203539823	0.0	0.0	0.0	0.0	57.0	0.047337707132101066	0.8074940185536915	0.2376237623762376	0.10891089108910891	0.0	0.0	0.0	0.0	0.0	0
Adap_comp_sub	0.00413401098921895	0.8393436509117704	0.9015151515151515	0.5189393939393939	0.11363636363636363	0.0	0.0	0.0	0.0	33	264.0	584.0247451517337	0.8896482334869431	4.455222970577808	0.0002603350258630679	-0.19509734793825698	-0.25649002197297655	1.2916666666666667	54.608534588307315	0.0780087757991167	0.48011622160457385	0.44027229040950633	0.2950383296693756	0.5565156424701685	0.24128173581378284	0.4090573142976183	0.7151521226264402	16.0	0.0011811266886070366	0.9894088249627271	1.0	1.0	0.571969696969697	0.0	0.0	0.0	0.0	201	0.02648481726646424	0.89329641604132	0.9393939393939394	0.42424242424242425	0.06439393939393939	0.0	0.0	0.0	0.0	14	0.0009712202590890227	0.9111334020593258	0.3588709677419355	0.05241935483870968	0.0	0.0	0.0	0.0	0.0	0.0	0.16511693596839905	0.9595918226014059	0.7196969696969697	0.06060606060606061	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.003787878787878788	0.0	0
Aldedh	0.00020849585416726768	0.9621930073405935	0.6298701298701299	0.1645021645021645	0.006493506493506494	0.0	0.0	0.0	0.0	0	462.0	567.7155571503165	0.8036700816258538	3.8071570048309176	0.000533627397389255	-0.300179119821977	-0.10699613607892829	1.7965367965367964	48.432690557681006	0.4141031699423076	0.18861681287087131	0.3985726937720062	0.7666614270798754	0.2105041312840069	0.6505221050353137	0.6405936208133777	0.9393473062005872	42.0	0.0004000678309239447	0.9992851700315425	1.0	1.0	0.17316017316017315	0.0	0.0	0.0	0.0	95	0.0058797108940780145	0.9433829078560584	0.8930232558139535	0.46511627906976744	0.14186046511627906	0.0	0.0	0.0	0.0	77	0.0008497891831211746	0.904942483858019	0.2857142857142857	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.4341487288475037	0.8391580551659835	0.6769759450171822	0.16151202749140894	0.041237113402061855	0.041237113402061855	0.037800687285223365	0.020618556701030927	0.010309278350515464	11
Aldo_ket_red	0.0010569909354671836	0.9599193553939198	1.0	0.9415807560137457	0.3642611683848797	0.0	0.0	0.0	0.0	144	292.0	343.6806681291218	0.7397735032059288	3.2653176784078606	0.00031274966500038714	-0.4244436537341328	-0.28537292795024755	1.6494845360824741	50.60592777783499	0.4462316250568828	0.15257338553008656	0.4014320489933892	0.20896259799369526	0.5970108449554545	0.7504066645497025	0.3306549151029747	0.971348467694007	14.0	0.0006515972781926394	0.909213092139311	0.22336769759450173	0.054982817869415807	0.020618556701030927	0.0	0.0	0.0	0.0	9	0.0016927794786170125	0.8279889556568357	0.014598540145985401	0.0072992700729927005	0.0036496350364963502	0.0	0.0	0.0	0.0	0	0.01420384645462036	0.9250522604508301	1.0	0.9862542955326461	0.39862542955326463	0.003436426116838488	0.0	0.0	0.0	140.0	0.2348707169294357	0.5728903405956638	0.09202453987730061	0.06748466257668712	0.012269938650306749	0.018404907975460124	0.006134969325153374	0.006134969325153374	0.006134969325153374	0
Aminotran_1_2	0.00023115046496968722	0.9236770133873908	0.33608815426997246	0.08539944903581267	0.005509641873278237	0.0	0.0	0.0	0.0	0	363.0	489.9728138401329	0.8376059110506013	3.890668368504652	0.00013472956627413868	-0.3711889948399428	-0.022969601901906243	1.6225895316804408	44.83817011042217	0.428614478359781	0.195733960396272	0.3768159824153322	0.1458713806491651	0.2038440578013937	0.7833622862694873	0.7787462689246073	0.8617414459544691	16.0	0.0008196387789212168	0.9426073940108759	0.4325068870523416	0.06336088154269973	0.013774104683195593	0.0	0.0	0.0	0.0	4	0.10498907417058943	0.8399977161459443	0.9777777777777777	0.8444444444444444	0.5523809523809524	0.006349206349206349	0.0031746031746031746	0.0031746031746031746	0.0	219	0.0019183369586244226	0.8257871240206166	0.24242424242424243	0.0743801652892562	0.0027548209366391185	0.0	0.0	0.0	0.0	0.0	0.936640739440918	0.7557265556196371	1.0	0.6178343949044586	0.09554140127388536	0.09554140127388536	0.06369426751592357	0.06369426751592357	0.050955414012738856	6
Ank_5	0.0044026016257703296	0.9321412650520748	1.0	1.0	1.0	0.0	0.0	0.0	0.0	56	56.0	1151.2862664125262	0.801161977457379	3.696339110340843	0.00015969295823905564	-0.2808253143619721	-0.1581811274544797	43.589285714285715	48.159356364036576	0.41774785960740873	0.09991424735608476	0.48291654378799603	0.12923536528156504	0.3781667662872573	0.19945632279101508	0.21181966565650406	0.7882421022135949	5.0	0.001148952404037118	0.9216137818783225	1.0	0.7142857142857143	0.30357142857142855	0.0	0.0	0.0	0.0	26	0.013241855427622795	0.6390379897979814	0.30357142857142855	0.25	0.16071428571428573	0.0	0.0	0.0	0.0	9	0.10555855929851532	0.8574473624361058	1.0	1.0	1.0	0.5135135135135135	0.2972972972972973	0.13513513513513514	0.05405405405405406	36.0	0.02409885637462139	0.7892254554728866	0.10526315789473684	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0
Annexin	0.001290812622755766	0.8744738014784705	0.9848484848484849	0.7575757575757576	0.3484848484848485	0.0	0.0	0.0	0.0	36	66.0	396.9600068481424	0.8623188479029814	3.1855629105608885	0.0006057091325415169	-0.3593495918308213	-0.38172444786851567	8.666666666666666	53.83210066769389	0.6578360255093306	0.050339492381441524	0.293233774182503	0.13619331073759994	0.15842563113042438	0.30133279312091604	0.5877991329940642	0.7388724285994838	9.0	0.0013101901859045027	0.9619057846263989	1.0	1.0	0.3939393939393939	0.0	0.0	0.0	0.0	37	0.0030617702286690482	0.8722116525387097	0.7333333333333333	0.2	0.06666666666666667	0.0	0.0	0.0	0.0	2	0.05740281566977501	0.919523813116249	1.0	1.0	0.9848484848484849	0.4696969696969697	0.19696969696969696	0.07575757575757576	0.0	66.0	0.01737300306558609	0.9262668715824174	0.20930232558139536	0.0	0.0	0.0	0.0	0.0	0.0	0
Anticodon_1	0.00035315044806338847	0.875977674587782	0.37748344370860926	0.11920529801324503	0.026490066225165563	0.0	0.0	0.0	0.0	1	152.0	1117.7846578366446	0.8091794276875484	3.555423820572312	0.0006852274913907284	-0.41898454746136865	-0.08248344370860929	0.6291390728476821	49.59218543046358	0.6198880794701987	0.07566688741721855	0.3037519867549669	0.2365702677400993	0.21057992641357387	0.401820422647406	0.4462838921396167	0.8292364013692645	3.0	0.0007671614876016972	0.9157147835104461	0.9259259259259259	0.37037037037037035	0.12345679012345678	0.0	0.0	0.0	0.0	10	0.025287019088864326	0.8717279140566204	0.9403973509933775	0.7218543046357616	0.40397350993377484	0.0	0.0	0.0	0.0	87	0.002989322179928422	0.7698097285583786	0.45695364238410596	0.10596026490066225	0.046357615894039736	0.0	0.0	0.0	0.0	9.0	0.1035601869225502	0.9820532881840747	1.0	0.6225165562913907	0.006622516556291391	0.006622516556291391	0.006622516556291391	0.0	0.0	0
ArfGap	0.34217485785484314	0.1802042963770673	0.7777777777777778	0.5726495726495726	0.3076923076923077	0.008547008547008548	0.008547008547008548	0.008547008547008548	0.008547008547008548	46	117.0	783.8144554477296	0.8679738430583502	3.973462010156175	0.00015248557465875838	-0.3218422010088677	-0.4398051809124606	4.042735042735043	57.21693120577558	0.42792486699555377	0.1375256576331289	0.4363097563779291	0.8652731859534474	0.5399979152928853	0.3377328772324502	0.4723523819569953	0.8652731859534474	9.0	0.0005520036211237311	0.9851154876594118	1.0	0.7948717948717948	0.1111111111111111	0.0	0.0	0.0	0.0	13	0.1561674177646637	0.45735214112612	0.6481481481481481	0.3611111111111111	0.14814814814814814	0.046296296296296294	0.037037037037037035	0.027777777777777776	0.018518518518518517	21	0.18233317136764526	0.7898901856457512	1.0	1.0	0.8717948717948718	0.2905982905982906	0.17094017094017094	0.10256410256410256	0.06837606837606838	111.0	0.2288785129785537	0.7444273567572793	0.2905982905982906	0.1111111111111111	0.02564102564102564	0.02564102564102564	0.017094017094017096	0.008547008547008548	0.008547008547008548	1
Arm	0.018307149410247803	0.6961061277464053	1.0	1.0	0.7804878048780488	0.0	0.0	0.0	0.0	35	41.0	807.3993535106891	0.8931593840230991	4.614270709015079	2.6031038186309023e-05	-0.07057169551659251	0.15099133187619831	11.609756097560975	46.249032826689344	0.6409306774915331	0.049610298407820975	0.31022021934758154	0.17182478727639466	0.07975785873822848	0.21433822949402875	0.18026631387099293	0.7761107887358059	9.0	0.03562172129750252	0.8580737817629599	1.0	1.0	1.0	0.43902439024390244	0.21951219512195122	0.0975609756097561	0.07317073170731707	41	0.01729314960539341	0.8758102928105578	1.0	1.0	0.9428571428571428	0.0	0.0	0.0	0.0	35	0.2204238325357437	0.6262864313562819	1.0	0.8888888888888888	0.6666666666666666	0.4444444444444444	0.4444444444444444	0.4444444444444444	0.3333333333333333	3.0	0.06621958315372467	0.9626815308981189	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0
Arrestin_C	0.002076819771900773	0.9531958995579108	1.0	1.0	0.8467153284671532	0.0	0.0	0.0	0.0	132	137.0	401.12460607113894	0.8166883720930233	3.801438501291989	5.897557117657281e-05	-0.1895985401459854	0.024783918433553504	1.0291970802919708	54.20163741165566	0.06360415363225583	0.49958743193141003	0.4353193865137296	0.12800064192961222	0.3051200418411171	0.2737253630205352	0.1633271556192758	0.8455905668993338	5.0	0.0022119292989373207	0.9108945411909724	0.9635036496350365	0.6277372262773723	0.27007299270072993	0.0	0.0	0.0	0.0	43	0.00028036115691065794	0.918127593686056	0.0364963503649635	0.0	0.0	0.0	0.0	0.0	0.0	0	0.015546376816928387	0.9062258952180732	1.0	0.9708029197080292	0.1897810218978102	0.0072992700729927005	0.0	0.0	0.0	33.0	0.020499175414443016	0.7797264565879166	0.051094890510948905	0.0072992700729927005	0.0	0.0	0.0	0.0	0.0	0
Arrestin_N	0.0002723531797528267	0.9343585833764183	0.678082191780822	0.3082191780821918	0.04794520547945205	0.0	0.0	0.0	0.0	11	146.0	393.1465773191801	0.8282345915973556	3.519657922798038	9.761843454357667e-05	-0.3462568443732827	-0.16628983079325552	1.3082191780821917	54.58152011800984	0.09122824971831821	0.46880653822965457	0.43950518689833756	0.1970889754850364	0.2994792937130864	0.2726544599388615	0.2670551733951472	0.9124061939140292	9.0	0.002658644691109657	0.9361620850569012	1.0	0.9041095890410958	0.5753424657534246	0.0	0.0	0.0	0.0	114	0.005909743718802929	0.8777534660098048	0.5958904109589042	0.2945205479452055	0.1095890410958904	0.0	0.0	0.0	0.0	25	0.002724373480305076	0.8173698332716371	0.4863013698630137	0.14383561643835616	0.02054794520547945	0.0	0.0	0.0	0.0	0.0	0.19929388165473932	0.9970994447777123	1.0	1.0	0.9041095890410958	1.0	0.0958904109589041	0.0136986301369863	0.0	142
Asp	0.0005718435859307648	0.9112515883032184	0.44126984126984126	0.1492063492063492	0.025396825396825397	0.0	0.0	0.0	0.0	8	315.0	420.63690476190476	0.6688167364915674	2.776249221183801	3.836572425925926e-05	-0.4163378684807256	0.08813139329805998	0.4507936507936508	45.30635802469136	0.14851761904761906	0.40156857142857144	0.45025989417989415	0.7703348411666845	0.12993252522545676	0.20617499098246608	0.20074295904914696	0.8110464106948234	27.0	0.00017926642613019794	0.9866773364222723	0.12698412698412698	0.0031746031746031746	0.0	0.0	0.0	0.0	0.0	0	0.004308911040425301	0.9194293014423519	0.5703971119133574	0.21299638989169675	0.05415162454873646	0.0	0.0	0.0	0.0	12	0.0044639362022280684	0.8572272613978655	0.7282608695652174	0.20108695652173914	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.4012964069843292	0.9914713799377362	1.0	1.0	0.9767441860465116	1.0	0.27906976744186046	0.031007751937984496	0.007751937984496124	118
BAH	0.003427178133279085	0.7316510464357737	0.6967213114754098	0.29508196721311475	0.13114754098360656	0.0	0.0	0.0	0.0	21	122.0	1349.086032455704	0.8955763673890609	4.553489938080495	4.999157112104653e-06	-0.0063427010148321685	-0.5112833250538169	1.4180327868852458	57.35819589335982	0.23245781586355355	0.31919740023182647	0.44804943699287963	0.4820825085580851	0.13306201250359592	0.32259100387312256	0.29063706195519984	0.6145346280359166	7.0	0.016640130430459976	0.7269656696697389	0.9754098360655737	0.6721311475409836	0.36885245901639346	0.02459016393442623	0.01639344262295082	0.0	0.0	60	0.049795687198638916	0.7753445963621877	0.990990990990991	0.7117117117117117	0.3333333333333333	0.009009009009009009	0.0	0.0	0.0	54	0.0007253073854371905	0.9220785294988837	0.6428571428571429	0.17346938775510204	0.0	0.0	0.0	0.0	0.0	0.0	0.1334153115749359	0.9684507431653772	1.0	0.6475409836065574	0.03278688524590164	0.040983606557377046	0.00819672131147541	0.0	0.0	6
BIR	0.002258716616779566	0.9431276068485672	1.0	1.0	0.7945205479452054	0.0	0.0	0.0	0.0	69	73.0	1039.8858623112048	0.7629660697455231	3.1773779453345905	2.7310291864243058e-05	-0.43688993654747077	-0.40808453342699913	1.6027397260273972	54.24328972017328	0.2903406875658588	0.15996014957264956	0.5491107247394919	0.8931774550377408	0.7008579861422918	0.21877969814736206	0.8422065382381585	0.8931774550377408	11.0	0.0002133774978574365	0.9594588833283731	0.410958904109589	0.0547945205479452	0.0	0.0	0.0	0.0	0.0	0	0.4326108396053314	0.2743600245306159	0.3	0.15	0.11666666666666667	0.06666666666666667	0.03333333333333333	0.016666666666666666	0.016666666666666666	5	0.01976099982857704	0.8933071331970931	1.0	1.0	0.6212121212121212	0.030303030303030304	0.0	0.0	0.0	50.0	0.06455963104963303	0.7190634773481288	0.15254237288135594	0.06779661016949153	0.0	0.0	0.0	0.0	0.0	0
BNR_2	0.003620481118559837	0.8959327159570722	0.9740740740740741	0.6888888888888889	0.1925925925925926	0.0	0.0	0.0	0.0	60	278.0	426.84567901234567	0.6239145380006307	2.5491441185745822	0.00037997973086419747	-0.4781481481481481	-0.13697530864197535	0.3	44.961913580246915	0.09541944444444445	0.40554660493827155	0.498129012345679	0.0985146510737092	0.2753065706176929	0.2272987607918813	0.8951177545787851	0.9381926192919864	22.0	0.001501895720139146	0.9750658844836905	1.0	1.0	0.37407407407407406	0.0	0.0	0.0	0.0	140	0.03256246820092201	0.8084777999713315	0.8143939393939394	0.5265151515151515	0.22727272727272727	0.003787878787878788	0.0	0.0	0.0	86	0.180247962474823	0.8897172001949671	1.0	1.0	1.0	0.32222222222222224	0.16296296296296298	0.08148148148148149	0.044444444444444446	270.0	0.09305961430072784	0.8110734434046072	0.1638418079096045	0.062146892655367235	0.005649717514124294	0.005649717514124294	0.0	0.0	0.0	0
BRCT	0.0007002705242484808	0.9480843554767957	1.0	0.8734177215189873	0.3924050632911392	0.0	0.0	0.0	0.0	45	79.0	1174.8768573220327	0.8653988068605518	3.6793290082028336	4.0874310228464664e-05	-0.09867481323177527	-0.10538514106311368	3.430379746835443	51.58006513686605	0.37553431952078836	0.2232391092361886	0.4019464624926022	0.3818031947975955	0.2788336253342687	0.3796634790758114	0.4272269107463672	0.7354961305010231	2.0	0.0011686850339174268	0.993249828512218	1.0	1.0	1.0	0.0	0.0	0.0	0.0	79	0.0055215666070580465	0.9367969801071397	0.9873417721518988	0.6962025316455697	0.21518987341772153	0.0	0.0	0.0	0.0	22	0.0037456783466041092	0.8260479259949178	0.85	0.475	0.1	0.0	0.0	0.0	0.0	0.0	0.05652578920125961	0.9664042810679833	0.9873417721518988	0.17721518987341772	0.0	0.0	0.0	0.0	0.0	0
BTB	0.01813630387187004	0.7475884386088654	0.9819819819819819	0.9279279279279279	0.6036036036036037	0.0	0.0	0.0	0.0	94	111.0	664.6232825961072	0.9056329680931704	4.452010842349481	0.0002709260502259089	-0.19285689836070447	0.09356381294134543	12.36936936936937	50.17496266252104	0.4803124239286912	0.16928722035050744	0.34994752046818073	0.3319270709529773	0.4390903844363757	0.3915586368210455	0.2758301503450973	0.8178388227474656	7.0	0.0006845701718702912	0.9597168055246033	1.0	0.44144144144144143	0.08108108108108109	0.0	0.0	0.0	0.0	14	0.026210201904177662	0.6278888021784153	0.5045045045045045	0.1891891891891892	0.05405405405405406	0.0	0.0	0.0	0.0	2	0.01093366090208292	0.8975752622572079	1.0	0.8857142857142857	0.3238095238095238	0.0	0.0	0.0	0.0	46.0	0.2496059834957123	0.9937934005176513	1.0	1.0	1.0	1.0	0.20408163265306123	0.030612244897959183	0.02040816326530612	98
Bcl-2	0.01833801344037056	0.31118257429517787	0.39	0.17	0.09	0.0	0.0	0.0	0.0	12	100.0	260.0338282828283	0.8028725761772855	3.1823982763927363	0.0005547754167878787	-0.1575277777777778	-0.061233333333333244	1.12	50.3455898989899	0.6882409494949496	0.043779141414141416	0.26920479797979796	0.13307665013002598	0.17168394870253495	0.14125196465363976	0.3934268988684601	0.962895873728038	4.0	0.00032036760239861906	0.9565437559836777	0.26	0.04	0.01	0.0	0.0	0.0	0.0	0	0.015347157604992391	0.7343844651955751	0.47435897435897434	0.23076923076923078	0.08974358974358974	0.0	0.0	0.0	0.0	7	0.0012199123157188294	0.8631464454890211	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.10960042476654053	0.9988130985455324	1.0	1.0	1.0	1.0	0.2	0.0	0.0	14
Beta_helix	0.0010405638022348283	0.9689955912857858	1.0	1.0	0.6835443037974683	0.0	0.0	0.0	0.0	148	158.0	1752.8426224268005	0.8774871185097107	3.8899187475227897	3.0320936962984275e-05	-0.1853325296363271	-0.12642341132847465	0.9430379746835443	40.3452346247283	0.044314007160209695	0.5200062907556579	0.43566798683032854	0.11024170561525312	0.13788572728648646	0.1563653535542995	0.13602317545588205	0.7070315421550851	8.0	0.0015467721968889234	0.9436782481650168	0.9873417721518988	0.7025316455696202	0.25949367088607594	0.0	0.0	0.0	0.0	58	0.00036184917553327983	0.9218635425503945	0.007194244604316547	0.0	0.0	0.0	0.0	0.0	0.0	0	0.02389156073331833	0.9518226692156081	1.0	1.0	0.9113924050632911	0.06329113924050633	0.006329113924050633	0.0	0.0	155.0	0.0036094908136874437	0.9365784384096568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
