	name	length
1149	BDHCT_assoc	223
1150	BDM	71
1151	BDV_G	503
1152	BDV_M	103
1153	BDV_P10	87
1154	BDV_P24	201
1155	BDV_P40	370
1156	Beach	276
1157	Bee_toxin	49
1158	BEN	77
1159	BenE	378
1160	Benyvirus_14KDa	123
1161	Benyvirus_P25	225
1162	BES1_N	152
1163	BESS	35
1164	Bestrophin	297
1165	BET	64
1166	Beta-APP	39
1167	Beta-Casp	106
1168	Beta-lactamase	330
1169	Beta-lactamase2	202
1170	Beta-prism_lec	129
1171	Beta-TrCP_D	39
1172	BetaGal_dom2	181
1173	BetaGal_dom3	77
1174	BetaGal_dom4_5	114
1175	betaPIX_CC	88
1176	Beta_elim_lyase	293
1177	Beta_helix	158
1178	Beta_lactamase3	214
1179	Beta_propel	514
1180	Beta_protein	341
1181	BetR	148
1182	Bet_v_1	151
1183	BEX	123
1184	Bgal_small_N	242
1185	BH3	25
1186	BH4	26
1187	BHD_1	51
1188	BHD_2	64
1189	BHD_3	76
1190	bHLH-MYC_N	175
1191	BicD	719
1192	BID	191
1193	Big_1	99
1194	Big_2	79
1195	Big_3	68
1196	Big_3_2	38
1197	Big_3_3	157
1198	Big_3_4	105
1199	Big_3_5	90
1200	Big_4	59
1201	Big_5	108
1202	Bile_Hydr_Trans	124
1203	Biliv-reduc_cat	113
1204	Bim_N	40
1205	Bin3	108
1206	Binary_toxB	82
1207	Binary_toxB_2	218
1208	Binary_toxB_3	105
1209	Bindin	238
1210	BING4CT	79
1211	Biopterin_H	331
1212	BioT2	170
1213	Biotin_carb_C	108
1214	Biotin_carb_N	110
1215	Biotin_lipoyl	73
1216	Biotin_lipoyl_2	50
1217	BioW	239
1218	BioY	135
1219	BiPBP_C	89
1220	BIR	73
1221	BIRC6	176
1222	Birna_RdRp	872
1223	Birna_VP2	442
1224	Birna_VP3	227
1225	Birna_VP4	259
1226	Birna_VP5	135
1227	BIV_Env	548
1228	BKACE	274
1229	BK_channel_a	99
1230	BLI1	111
1231	BLIP	183
1232	BLM10_mid	524
1233	BLM10_N	81
1234	BLM_N	369
1235	Blo-t-5	119
1236	BLOC1S3	172
1237	BLOC1_2	96
1238	Blt1	150
1239	Blt1_C	51
1240	BLUF	92
1241	BLYB	105
1242	BMC	74
1243	BMF	192
1244	BMFP	77
1245	BmKX	30
1246	Bmp	302
1247	BMP2K_C	256
1248	Bmt2	220
1249	BNIP2	137
1250	BNIP3	195
1251	BNR	12
1252	BNR_2	278
1253	BNR_3	310
1254	BNR_4	273
1255	BNR_6	14
1256	BNR_assoc_N	149
1257	BOF	103
1258	BofA	75
1259	BofC_C	74
1260	BOFC_N	51
1261	BolA	76
1262	Bombesin	14
1263	Bombinin	141
1264	Bombolitin	17
1265	BON	69
1266	BOP1NT	260
1267	BORA_N	227
1268	BORCS6	152
1269	BORCS7	103
1270	BORCS8	112
1271	Borealin	122
1272	BORG_CEP	117
1273	Borrelia_lipo_1	209
1274	Borrelia_lipo_2	111
1275	Borrelia_orfA	291
1276	Borrelia_orfD	100
1277	Borrelia_orfX	154
1278	Borrelia_P13	138
1279	Borrelia_P83	489
1280	Borrelia_rep	18
1281	Borrelia_REV	174
1282	Bot1p	172
1283	Botulinum_HA-17	146
1284	Bowman-Birk_leg	25
1285	BP28CT	158
1286	BPD_transp_1	185
1287	BPD_transp_2	268
1288	BphX	133
1289	bPH_1	122
1290	bPH_2	80
1291	bPH_3	96
1292	bPH_4	74
1293	bPH_5	100
1294	bPH_6	73
1295	BPL_C	48
1296	BPL_LplA_LipB	131
1297	BPL_LplA_LipB_2	182
1298	BPL_N	377
1299	BPS	48
1300	BPS1	388
1301	BPTA	191
1302	BpuJI_N	278
1303	BpuSI_N	162
1304	Bradykinin	19
1305	Branch	247
1306	Branch_AA_trans	429
1307	BRAP2	99
1308	Bravo_FIGEY	88
1309	BRCA-2_helical	187
1310	BRCA-2_OB1	123
1311	BRCA-2_OB3	139
1312	BRCA2	33
1313	BRCT	79
1314	BRCT_2	85
1315	BRCT_assoc	164
1316	BRD4_CDT	44
1317	BRE	320
1318	BRE1	95
1319	BRF1	101
1320	BRI3BP	180
1321	BRICHOS	86
1322	Brix	192
1323	BRK	44
1324	BrkDBD	58
1325	BrnA_antitoxin	69
1326	BrnT_toxin	78
1327	Bro-N	95
1328	BRO1	387
1329	BROMI	1290
1330	Bromodomain	84
1331	Bromo_coat	187
1332	Bromo_MP	276
1333	Bromo_TP	77
1334	Bromo_TP_like	119
1335	Brr6_like_C_C	133
1336	Brucella_OMP2	240
1337	BRX	56
1338	BRX_assoc	70
1339	BRX_N	37
1340	BSD	58
1341	Bse634I	280
1342	BshC	539
1343	BSMAP	181
1344	BSP	207
1345	BSP_II	299
1346	BssC_TutF	56
1347	BssS	72
1348	BST2	91
1349	BsuBI_PstI_RE	304
1350	BsuPI	76
1351	BT1	524
1352	BTAD	146
1353	BTB	111
1354	BTB_2	94
1355	BTB_3	106
1356	BTD	153
1357	BTG	116
1358	BTK	30
1359	BTP	64
1360	BtpA	254
1361	BtrH_N	134
1362	BTV_NS2	349
1363	Btz	130
1364	Bt_P21	182
1365	Bud13	145
1366	BUD22	432
1367	Bul1_C	272
1368	Bul1_N	453
1369	Bundlin	60
1370	Bunya_G1	871
1371	Bunya_G2	285
1372	Bunya_NS-S	91
1373	Bunya_NS-S_2	444
1374	Bunya_nucleocap	229
1375	Bunya_RdRp	742
1376	BURP	215
1377	But2	142
1378	Bys1	155
1379	Bystin	292
1380	bZIP_1	64
1381	bZIP_2	54
1382	bZIP_C	123
1383	bZIP_Maf	92
1384	B_lectin	107
1385	C-C_Bond_Lyase	335
1386	c-SKI_SMAD_bind	94
1387	C1-set	86
1388	C166	166
1389	C1q	127
1390	C1_1	53
1391	C1_2	47
1392	C1_4	55
1393	C2	103
1394	C2-C2_1	141
1395	C2-set	80
1396	C2-set_2	90
1397	C4	111
1398	C5-epim_C	188
1399	C6	93
1400	C6_DPF	95
1401	C8	69
1402	C9orf72-like	243
1403	Caa3_CtaG	231
1404	CAAD	85
1405	CAAP1	63
1406	CaATP_NAI	45
1407	CAAX_1	210
1408	CABIT	281
1409	CABS1	397
1410	CAC1F_C	372
1411	Cache_3-Cache_2	292
1412	CactinC_cactus	125
1413	Cactin_mid	196
1414	Cad	192
1415	Cadherin	93
1416	Cadherin-like	90
1417	Cadherin_2	83
1418	Cadherin_3	111
1419	Cadherin_C	132
1420	Cadherin_C_2	85
1421	Cadherin_pro	90
1422	Cadherin_tail	133
1423	Caenor_Her-1	132
1424	Caerin_1	24
1425	CAF-1_p150	164
1426	CAF-1_p60_C	180
1427	CAF1	319
1428	CAF1-p150_C2	289
1429	CAF1-p150_N	230
1430	CAF1A	76
1431	CAF1C_H4-bd	69
1432	CAF20	159
1433	Caf4	60
1434	Cag12	112
1435	CagA	190
1436	CagD	205
1437	CAGE1	528
1438	CagE_TrbE_VirB	206
1439	CagS	196
1440	CagX	210
1441	CagY_I	65
1442	CagY_M	32
1443	CagZ	199
1444	CaiF_GrlA	146
1445	CaKB	195
1446	Calcipressin	186
1447	Calci_bind_CcbP	105
1448	CALCOCO1	606
1449	Calcyon	182
1450	Calc_CGRP_IAPP	121
1451	Caldesmon	495
1452	Caleosin	170
1453	Calici_coat	291
1454	Calici_coat_C	230
1455	Calici_MSP	165
1456	Calici_PP_N	358
1457	Calmodulin_bind	292
1458	CALM_bind	79
1459	Calpain_III	141
1460	Calpain_inhib	132
1461	Calpain_u2	71
1462	Calponin	25
1463	Calreticulin	366
1464	Calsarcin	242
1465	Calsequestrin	386
1466	Calx-beta	100
1467	Calycin_like	124
1468	CaM-KIIN	79
1469	CaMBD	75
1470	CaMKII_AD	128
1471	CAML	270
1472	Campylo_MOMP	426
1473	CAMP_factor	220
1474	CamS	316
1475	CAMSAP_CC1	59
1476	CAMSAP_CH	85
1477	CAMSAP_CKK	119
1478	CaM_bdg_C0	29
1479	CaM_binding	117
1480	Candida_ALS	32
1481	Candida_ALS_N	246
1482	CAP	126
1483	CAP-ZIP_m	139
1484	CAP160	27
1485	CAP18_C	28
1486	CAP59_mtransfer	241
1487	Caprin-1_C	331
1488	Capsid-VNN	340
1489	Capsid_N	207
1490	Capsid_NCLDV	195
1491	Capsid_VP7	276
1492	Capsule_synth	310
1493	Caps_assemb_Wzi	394
1494	Caps_synth	278
1495	Caps_synth_CapC	119
1496	Caps_synth_GfcC	228
1497	CAP_assoc_N	140
1498	CAP_C	157
1499	CAP_GLY	65
1500	CAP_N	318
1501	Carbam_trans_C	170
1502	Carbam_trans_N	338
1503	CarbopepD_reg_2	88
1504	Carboxyl_trans	494
1505	CarboxypepD_reg	82
1506	CarbpepA_inh	46
1507	Carbpep_Y_N	124
1508	Carb_anhydrase	254
1509	Carb_bind	49
1510	Carb_kinase	244
1511	Carcinustatin	8
1512	CARD	85
1513	CARDB	102
1514	CARD_2	93
1515	CarD_CdnL_TRCF	97
1516	Carla_C4	91
1517	CARM1	112
1518	CARMIL_C	297
1519	Carmo_coat_C	99
1520	Carn_acyltransf	584
1521	Caroten_synth	209
1522	Carot_N	151
1523	CarS-like	175
1524	CART	70
1525	Cas1_AcylT	474
1526	Cas6	191
1527	Cas9-BH	33
1528	Cas9_PI	263
1529	Cas9_REC	533
1530	Casc1	250
1531	Casc1_N	201
1532	Casein	88
1533	Casein_kappa	160
1534	Caskin-Pro-rich	91
1535	Caskin-tail	62
1536	Caskin1-CID	56
1537	CASP_C	252
1538	Cass2	149
1539	Cast	763
1540	Castor_Poll_mid	104
1541	Cas_APE2256	136
1542	Cas_Cas02710	380
1543	Cas_Cas1	283
1544	Cas_Cas2CT1978	86
1545	Cas_Cas4	162
1546	Cas_Cas5d	213
1547	Cas_Cas6	146
1548	Cas_Cas7	252
1549	Cas_Cmr3	371
1550	Cas_Cmr5	122
1551	Cas_Csa4	355
1552	Cas_Csa5	106
1553	Cas_Csd1	556
1554	CAS_CSE1	443
1555	Cas_Csm6	373
1556	Cas_Csn2	180
1557	Cas_csx3	79
1558	Cas_Csx8	489
1559	Cas_Csx9	377
1560	Cas_Csy1	378
1561	Cas_Csy2	296
1562	Cas_Csy3	328
1563	Cas_Csy4	182
1564	Cas_CT1975	364
1565	Cas_CXXC_CXXC	70
1566	Cas_DxTHG	359
1567	Cas_GSU0053	170
1568	Cas_GSU0054	534
1569	Cas_NE0113	210
1570	Cas_St_Csn2	325
1571	Cas_TM1802	608
1572	Cas_VVA1548	91
1573	CAT	203
1574	Catalase	383
1575	Catalase-rel	65
1576	Cathelicidins	101
1577	CathepsinC_exc	121
1578	Cation_ATPase	91
1579	Cation_ATPase_C	182
1580	Cation_ATPase_N	69
1581	Cation_efflux	199
1582	CATSPERB	520
1583	CATSPERD	729
1584	CATSPERG	975
1585	CAT_RBD	57
1586	Caudal_act	136
1587	Caudo_bapla16	372
1588	Caudo_bapla_RBP	262
1589	Caudo_TAP	130
1590	Caud_tail_N	116
1591	Cauli_AT	163
1592	Cauli_DNA-bind	121
1593	Cauli_VI	44
1594	Caveolin	133
1595	CAV_VP3	121
1596	Ca_chan_IQ	78
1597	Ca_hom_mod	253
1598	CBAH	316
1599	CbbQ_C	85
1600	CbeA_antitoxin	101
1601	CBF	169
1602	CBFB_NFYA	56
1603	CBFD_NFYB_HMF	65
1604	CBFNT	70
1605	CBF_beta	168
1606	CbiA	128
1607	CbiC	196
1608	CbiD	252
1609	CbiG_C	116
1610	CbiG_mid	84
1611	CbiG_N	82
1612	CbiJ	236
1613	CbiK	262
1614	CbiM	207
1615	CbiN	67
1616	CbiQ	218
1617	CbiX	107
1618	CbiZ	192
1619	CblD	380
1620	Cbl_N	125
1621	Cbl_N2	84
1622	Cbl_N3	86
1623	CBM-like	169
1624	CBM26	69
1625	CBM27	170
1626	CBM39	113
1627	CBM49	81
1628	CBM53	81
1629	CBM60	93
1630	CBM9_1	185
1631	CBM9_2	199
1632	CBM_1	29
1633	CBM_10	36
1634	CBM_11	180
1635	CBM_14	53
1636	CBM_15	163
1637	CBM_17_28	204
1638	CBM_19	61
1639	CBM_2	101
1640	CBM_20	97
1641	CBM_21	113
1642	CBM_25	105
1643	CBM_26	130
1644	CBM_3	82
1645	CBM_35	121
1646	CBM_48	83
1647	CBM_4_9	138
1648	CBM_5_12	25
1649	CBM_5_12_2	62
1650	CBM_6	125
1651	CBM_X2	83
1652	CBP	79
1653	CBP4	130
1654	CBP_BcsF	60
1655	CBP_BcsG	518
1656	CBP_BcsN	299
1657	CBP_BcsO	201
1658	CBP_BcsQ	234
1659	CBP_BcsR	42
1660	CBP_BcsS	145
1661	CBP_CCPA	342
1662	CBP_GIL	315
1663	CBS	57
1664	CbtA	243
1665	CbtA_toxin	112
1666	CbtB	51
1667	CBX7_C	33
1668	CC	34
1669	CC190	269
1670	CC2-LZ	100
1671	CC2D2AN-C2	173
1672	CCAP	128
1673	CCB1	168
1674	CCB2_CCB4	196
1675	CCCAP	703
1676	CCD	130
1677	CCD48	580
1678	CcdA	71
1679	CcdB	100
1680	CCDC-167	84
1681	CCDC106	226
1682	CCDC117	143
1683	Ccdc124	130
1684	CCDC14	882
1685	CCDC142	456
1686	CCDC144C	305
1687	CCDC154	531
1688	CCDC158	1112
1689	CCDC168_N	205
1690	CCDC23	63
1691	CCDC24	202
1692	CCDC32	152
1693	CCDC50_N	126
1694	CCDC53	155
1695	CCDC66	154
1696	CCDC71L	393
1697	CCDC73	1050
1698	CCDC74_C	124
1699	CCDC84	351
1700	CCDC85	193
1701	CCDC92	57
1702	CCER1	214
1703	CCG	85
1704	CclA_1	103
1705	CCM2_C	100
1706	CcmB	215
1707	CcmD	44
1708	CcmE	128
1709	CcmF_C	323
1710	CcmH	143
1711	CCP_MauG	150
1712	CCSAP	248
1713	CCSMST1	75
1714	CCT	44
1715	CCT_2	26
1716	CD20	156
1717	CD225	68
1718	CD24	52
1719	CD34_antigen	209
1720	CD36	467
1721	CD4-extracel	107
1722	CD45	59
1723	CD47	147
1724	CD52	44
1725	CD99L2	168
1726	CdAMP_rec	109
1727	CDC13_N	209
1728	CDC14	282
1729	CDC24	89
1730	CDC24_OB1	121
1731	CDC24_OB2	130
1732	CDC24_OB3	222
1733	CDC27	427
1734	CDC37_C	100
1735	CDC37_M	118
1736	CDC37_N	129
1737	CDC45	627
1738	CDC48_2	64
1739	CDC48_N	85
1740	CDC4_D	51
1741	CDC50	280
1742	Cdc6_C	83
1743	CDC73_C	157
1744	CDC73_N	294
1745	CdCA1	208
1746	Cdd1	86
1747	CDH	224
1748	CDH-cyt	182
1749	CdhC	155
1750	CdhD	386
1751	CDI	49
1752	CdiI	156
1753	CDK2AP	230
1754	CDK5_activator	363
1755	CDKN3	168
1756	CDO_I	169
1757	CDP-OH_P_transf	66
1758	CDP-OH_P_tran_2	37
1759	CDPS	220
1760	CDRN	52
1761	CDRT4	137
1762	CDT1	176
1763	CDT1_C	95
1764	CDtoxinA	150
1765	CDV3	127
1766	CEBP1_N	307
1767	CEBP_ZZ	61
1768	CECR6_TMEM121	195
1769	Cecropin	30
1770	CedA	77
1771	cEGF	24
1772	CelD_N	86
1773	Cellsynth_D	144
1774	Cellulase	281
1775	Cellulase-like	355
1776	Cellulose_synt	722
1777	CemA	229
1778	Cementoin	17
1779	CEND1	147
1780	CENP-B_dimeris	100
1781	CENP-B_N	53
1782	CENP-C_C	85
1783	CENP-C_mid	260
1784	CENP-F_C_Rb_bdg	47
1785	CENP-F_leu_zip	140
1786	CENP-F_N	307
1787	CENP-H	112
1788	CENP-I	515
1789	CENP-K	264
1790	CENP-L	161
1791	CENP-M	174
1792	CENP-N	416
1793	CENP-O	206
1794	CENP-P	177
1795	CENP-Q	155
1796	CENP-R	138
1797	CENP-S	76
1798	CENP-T_C	108
1799	CENP-T_N	378
1800	CENP-U	181
1801	CENP-W	88
1802	CENP-X	75
1803	CENP_C_N	288
1804	CEP1-DNA_bind	196
1805	CEP170_C	678
1806	CEP19	165
1807	CEP209_CC5	128
1808	Cep3	511
1809	CEP44	127
1810	Cep57_CLD	178
1811	Cep57_CLD_2	67
1812	Cep57_MT_bd	77
1813	CEP63	269
1814	CEP76-C2	158
1815	Ceramidase	263
1816	Ceramidase_alk	507
1817	Ceramidse_alk_C	167
1818	Cerato-platanin	119
1819	CesT	119
1820	CF222	648
1821	CfAFP	137
1822	CFC	35
1823	CFEM	66
1824	CFIA_Pcf11	90
1825	CFTR_R	213
1826	CG-1	116
1827	Cg6151-P	113
1828	CGGC	106
1829	CGI-121	162
1830	Cgr1	108
1831	CgtA	347
1832	CH	109
1833	ChaB	60
1834	ChaC	179
1835	CHAD	227
1836	Chalcone	203
1837	Chalcone_2	204
1838	Chalcone_3	165
1839	Chal_sti_synt_C	151
1840	Chal_sti_synt_N	225
1841	Channel_Tsx	245
1842	CHAP	84
1843	Chaperone_III	110
1844	ChapFlgA	196
1845	ChAPs	395
1846	CHASE	188
1847	CHASE2	253
1848	CHASE3	138
1849	CHASE4	137
1850	CHASE5	108
1851	CHASE6_C	82
1852	CHASE7	187
1853	CHASE8	102
1854	CHASE9	116
1855	CHAT	290
1856	CHB_HEX	159
1857	CHB_HEX_C	77
1858	CHB_HEX_C_1	67
1859	CHCH	35
1860	CHD5	159
1861	CHDCT2	172
1862	CHDNT	54
1863	CheB_methylest	170
1864	CheC	38
1865	CheD	109
1866	CheF-arch	217
1867	CheR	195
1868	CheR_N	53
1869	CheW	138
1870	CheX	94
1871	CheY-binding	63
1872	CheZ	202
1873	CHGN	516
1874	Chi-conotoxin	60
1875	Chibby	116
1876	ChiC	174
1877	CHIPS	91
1878	Chisel	86
1879	ChitinaseA_N	133
1880	Chitin_bind_1	38
1881	Chitin_bind_4	53
1882	Chitin_synth_1	163
1883	Chitin_synth_1N	73
1884	Chitin_synth_2	527
1885	ChlamPMP_M	178
1886	Chlamy_scaf	107
1887	Chlam_OMP	393
1888	Chlam_OMP3	54
1889	Chlam_OMP6	91
1890	Chlam_PMP	28
1891	Chlam_vir	146
1892	ChlI	121
1893	Chloroa_b-bind	161
1894	Chlorophyllase	307
1895	Chlorophyllase2	254
1896	Chloroplast_duf	320
1897	Chlorosome_CsmC	139
1898	Chlorovi_GP_rpt	34
1899	Chlor_dismutase	195
1900	CHMI	125
1901	CholecysA-Rec_N	50
1902	Choline_kinase	213
1903	Choline_kin_N	51
1904	Choline_sulf_C	53
1905	Choline_transpo	326
1906	Chol_subst-bind	321
1907	Chondroitinas_B	426
1908	Chon_Sulph_att	252
1909	CHORD	63
1910	Chordopox_A13L	69
1911	Chordopox_A15	90
1912	Chordopox_A20R	334
1913	Chordopox_A30L	71
1914	Chordopox_A33R	186
1915	Chordopox_A35R	174
1916	Chordopox_E11	128
1917	Chordopox_G2	215
1918	Chordopox_G3	108
1919	Chordopox_L2	81
1920	Chordopox_RPO7	63
1921	Chorein_N	116
1922	Chorion_1	169
1923	Chorion_2	103
1924	Chorion_3	277
1925	Chorion_S16	108
1926	Chorismate_bind	258
1927	Chorismate_synt	327
1928	Chor_lyase	168
1929	ChpXY	352
1930	CHRD	117
1931	Chromadorea_ALT	75
1932	Chromate_transp	157
1933	Chrome_Resist	132
1934	Chromo	54
1935	Chromosome_seg	55
1936	Chromo_shadow	53
1937	Chs3p	287
1938	CHS5_N	48
1939	Churchill	111
1940	ChuX_HutX	133
1941	CHU_C	86
1942	ChW	35
1943	CHZ	34
1944	CH_2	96
1945	CI-B14_5a	96
1946	CIA30	160
1947	CIAPIN1	100
1948	Ciart	278
1949	Cid2	160
1950	CIDE-N	76
1951	CID_GANP	71
1952	CIF	136
1953	cIII	40
1954	CIMR	143
1955	CinA	155
1956	CiPC	340
1957	Circo_capsid	235
1958	Cir_Bir_Yir	257
1959	Cir_N	37
1960	CITED	209
1961	CitF	466
1962	CitG	276
1963	CitMHS	300
1964	CitMHS_2	448
1965	Citrate_bind	178
1966	Citrate_ly_lig	182
1967	Citrate_synt	361
1968	Citrus_P18	167
1969	CitT	30
1970	CitX	165
1971	CK1gamma_C	99
1972	CK2S	161
1973	CKAP2_C	348
1974	CKS	68
1975	CK_II_beta	183
1976	CLAG	1286
1977	CLAMP	99
1978	CLASP_N	227
1979	Class_IIIsignal	27
1980	Clathrin	143
1981	Clathrin-link	24
1982	Clathrin_bdg	80
1983	Clathrin_H_link	66
1984	Clathrin_lg_ch	228
1985	Clathrin_propel	37
1986	Clat_adaptor_s	142
1987	Claudin_2	193
1988	Claudin_3	164
1989	Clavanin	80
1990	Clc-like	212
1991	CLCA	266
1992	Cleaved_Adhesin	174
1993	Clenterotox	197
1994	CLIP	55
1995	CLIP1_ZNF	17
1996	CLLAC	30
1997	CLN3	399
1998	CLN5	303
1999	CLN6	280
2000	Cloacin	277
2001	Cloacin_immun	80
2002	Closter_coat	189
2003	Clostridium_P47	468
2004	Clp1	117
2005	CLP1_N	92
2006	CLP1_P	188
2007	ClpB_D2-small	81
2008	ClpS	80
2009	CLPTM1	429
2010	Clp_N	53
2011	CLP_protease	182
2012	Clr2	146
2013	Clr2_transil	68
2014	Clr5	54
2015	CLTH	148
2016	CLU	221
2017	Cluap1	268
2018	Clusterin	427
2019	CLU_N	79
2020	CLZ	71
2021	CM1	235
2022	CM2	139
2023	CMAS	273
2024	Cmc1	69
2025	CmcI	206
2026	CMD	85
2027	CMS1	252
2028	CMV_1a	169
2029	CMV_1a_C	84
2030	CMV_US	251
2031	Cmyb_C	164
2032	CM_1	117
2033	CM_2	75
2034	Cm_res_leader	17
2035	Cna_B	90
2036	Cnd1	162
2037	Cnd1_N	166
2038	Cnd2	763
2039	Cnd3	293
2040	CNDH2_C	276
2041	CNDH2_M	140
2042	CNDH2_N	112
2043	CNF1	286
2044	CNH	275
2045	Cnl2_NKP2	65
2046	cNMPbd_u2	157
2047	cNMP_binding	88
2048	Cnn_1N	73
2049	CNOT1_CAF1_bind	225
2050	CNOT1_HEAT	150
2051	CNOT1_HEAT_N	229
2052	CNOT1_TTP_bind	189
2053	CNP1	136
2054	CNPase	235
2055	CNRIP1	157
2056	CnrY	95
2057	CNTF	194
2058	CNV-Replicase_N	108
2059	CN_hydrolase	261
2060	Coa1	117
2061	COA2	86
2062	CoaE	179
2063	Coagulase	279
2064	Coagulin	174
2065	Coatamer_beta_C	140
2066	CoatB	46
2067	Coatomer_b_Cpla	128
2068	Coatomer_E	290
2069	Coatomer_g_Cpla	115
2070	Coatomer_WDAD	445
2071	Coat_F	63
2072	Coat_X	58
2073	CoA_binding	96
2074	CoA_binding_2	116
2075	CoA_binding_3	175
2076	CoA_trans	217
2077	CoA_transf_3	368
2078	Cobalamin_bind	319
2079	CobA_CobO_BtuR	172
2080	CobD_Cbib	276
2081	Cobl	92
2082	CobN-Mg_chel	1073
2083	COBRA	165
2084	COBRA1	473
2085	CobS	205
2086	CobS_N	34
2087	CobT	276
2088	CobT_C	219
2089	CobU	169
2090	cobW	177
2091	CobW_C	93
2092	Cob_adeno_trans	164
2093	Codanin-1_C	121
2094	CodY	177
2095	COE1_DBD	231
2096	COE1_HLH	44
2097	COesterase	514
2098	Cofac_haem_bdg	214
2099	CofC	217
2100	Cofilin_ADF	126
2101	COG2	133
2102	COG4	333
2103	COG5	132
2104	COG6	608
2105	COG7	768
2106	Cohesin	141
2107	Cohesin_HEAT	42
2108	Cohesin_load	610
2109	CoiA	377
2110	Coiled	91
2111	Coiled-coil_56	101
2112	Coilin_N	139
2113	Coleoptericin	143
2114	COLFI	233
2115	Colicin	183
2116	Colicin-DNase	96
2117	Colicin_D	85
2118	Colicin_E5	90
2119	Colicin_Ia	72
2120	Colicin_im	138
2121	Colicin_immun	88
2122	Colicin_K	96
2123	Colicin_M	270
2124	Colicin_Pyocin	82
2125	Colicin_V	144
2126	Colipase	40
2127	Colipase-like	89
2128	Colipase_C	44
2129	Collagen	60
2130	Collagen_bind	131
2131	Collagen_bind_2	92
2132	Collagen_mid	199
2133	Collar	57
2134	Collectrin	154
2135	Col_cuticle_N	50
2136	ComA	243
2137	ComC	31
2138	ComFB	83
2139	ComGF	99
2140	ComGG	95
2141	ComJ	122
2142	ComK	153
2143	Comm	118
2144	COMMD1_N	103
2145	COMM_domain	72
2146	Como_LCP	373
2147	Como_SCP	182
2148	COMP	45
2149	COMPASS-Shg1	102
2150	Competence	271
2151	CompInhib_SCIN	112
2152	Complex1_30kDa	122
2153	Complex1_49kDa	271
2154	Complex1_51K	152
2155	Complex1_LYR	59
2156	Complex1_LYR_1	97
2157	Complex1_LYR_2	82
2158	ComP_DUS	87
2159	comS	44
2160	ComX	53
2161	ComZ	55
2162	Com_YlbF	105
2163	Con-6	34
2164	Condensation	457
2165	Condensin2nSMC	149
2166	Connexin	226
2167	Connexin40_C	106
2168	Connexin43	20
2169	Connexin50	66
2170	Conotoxin	75
2171	Conotoxin_I2	38
2172	Consortin_C	114
2173	Cons_hypoth698	304
2174	Cons_hypoth95	182
2175	CooC_C	93
2176	COOH-NH2_lig	253
2177	COP-gamma_platf	150
2178	COP23	138
2179	CopB	208
2180	CopC	92
2181	CopD	105
2182	CopG_antitoxin	79
2183	COPIIcoated_ERV	221
2184	Copine	218
2185	COPI_assoc	129
2186	COPI_C	404
2187	CopK	70
2188	Copper-bind	99
2189	Copper-fist	39
2190	COPR5	151
2191	Coprogen_oxidas	296
2192	Coq4	221
2193	COQ7	172
2194	COQ9	77
2195	COR	194
2196	Cor1	132
2197	CorA	292
2198	Corazonin	134
2199	CorC_HlyC	81
2200	Cornichon	122
2201	Cornifin	135
2202	Coronavirus_5	82
2203	Corona_3	59
2204	Corona_5a	64
2205	Corona_6B_7B	206
2206	Corona_7	101
2207	Corona_I	207
2208	Corona_M	220
2209	Corona_NS1	29
2210	Corona_NS2	105
2211	Corona_NS2A	252
2212	Corona_NS3b	226
2213	Corona_NS4	45
2214	Corona_NS8	118
2215	Corona_NSP4_C	96
2216	Corona_nucleoca	364
2217	Corona_RPol_N	350
2218	Corona_S1	513
2219	Corona_S2	605
2220	CortBP2	191
2221	Cortex-I_coil	107
2222	Cortexin	76
2223	Costars	76
2224	CotE	174
2225	CotH	322
2226	CotJA	35
2227	CotJB	76
2228	Couple_hipA	99
2229	COX1	426
2230	COX14	59
2231	COX15-CtaA	324
2232	COX16	79
2233	COX17	48
2234	COX2	120
2235	COX2-transmemb	38
2236	COX2_TM	89
2237	COX3	258
2238	COX4	138
2239	COX4_pro	72
2240	COX4_pro_2	46
2241	COX5A	103
2242	COX5B	129
2243	COX6A	112
2244	COX6B	76
2245	COX6C	70
2246	COX7a	53
2247	COX7B	78
2248	COX7C	64
2249	COX8	43
2250	COXG	140
2251	CoxIIa	33
2252	COX_ARM	46
2253	Co_AT_N	25
2254	CO_deh_flav_C	103
2255	CO_dh	168
2256	CP12	70
2257	CP2	229
2258	CpcD	55
2259	CPCFC	17
2260	CPDase	199
2261	CpeS	170
2262	CpeT	182
2263	CPG4	95
2264	CPL	143
2265	Cpn10	93
2266	Cpn60_TCP1	491
2267	CPP1-like	198
2268	CppA_C	103
2269	CppA_N	124
2270	CPSase_L_D2	211
2271	CPSase_L_D3	123
2272	CPSase_sm_chain	127
2273	CPSF100_C	169
2274	CPSF73-100_C	208
2275	CPSF_A	324
2276	CPT	174
2277	Cpta_toxin	130
2278	CPT_N	47
2279	CPV_Polyhedrin	241
2280	CPW_WPC	59
2281	CpxA_peri	134
2282	CpXC	117
2283	CP_ATPgrasp_1	332
2284	CP_ATPgrasp_2	375
2285	CR6_interact	204
2286	CRA	132
2287	CRAL_TRIO	159
2288	CRAL_TRIO_2	139
2289	CRAL_TRIO_N	54
2290	CRAM_rpt	22
2291	CRA_rpt	42
2292	CRCB	95
2293	CRC_subunit	135
2294	CreA	131
2295	Creatinase_N	132
2296	Creatinase_N_2	161
2297	Creatininase	208
