,number,count,name,domains
611,16892,1,"endoribonuclease activity, producing 3'-phosphomonoesters",tRNA_int_endo
612,16894,1,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters",tRNA_int_endo
613,5875,1,microtubule associated complex,Dynein_heavy
614,15630,1,microtubule cytoskeleton,Dynein_heavy
615,3008,1,system process,TAS2R
616,50877,1,neurological system process,TAS2R
617,7600,1,sensory perception,TAS2R
618,7606,1,sensory perception of chemical stimulus,TAS2R
619,16755,2,"transferase activity, transferring amino-acyl groups",Transglut_C.Transglut_core
620,7266,1,Rho protein signal transduction,RhoGEF
621,19787,1,ubiquitin-like protein transferase activity,HECT
622,1871,1,pattern binding,Somatomedin_B
623,60090,1,"binding, bridging",Fascin
624,394,1,"RNA splicing, via endonucleolytic cleavage and ligation",tRNA_int_endo
625,6396,1,RNA processing,tRNA_int_endo
626,8033,1,tRNA processing,tRNA_int_endo
627,8380,1,RNA splicing,tRNA_int_endo
628,34470,1,ncRNA processing,tRNA_int_endo
629,4659,1,prenyltransferase activity,PPTA
630,16765,1,"transferase activity, transferring alkyl or aryl (other than methyl) groups",PPTA
631,301,1,"retrograde transport, vesicle recycling within Golgi",GRIP
632,6605,1,protein targeting,GRIP
633,6891,1,intra-Golgi vesicle-mediated transport,GRIP
634,33365,1,protein localization to organelle,GRIP
635,34067,1,protein localization to Golgi apparatus,GRIP
636,48193,1,Golgi vesicle transport,GRIP
637,72594,1,establishment of protein localization to organelle,GRIP
638,72600,1,establishment of protein localization to Golgi,GRIP
639,6865,2,amino acid transport,AA_permease_2.Aa_trans
640,15711,3,organic anion transport,AA_permease_2.Phospholip_A2_1.Aa_trans
641,15849,3,organic acid transport,AA_permease_2.Phospholip_A2_1.Aa_trans
642,34220,3,ion transmembrane transport,AA_permease_2.RYDR_ITPR.Aa_trans
643,46942,3,carboxylic acid transport,AA_permease_2.Phospholip_A2_1.Aa_trans
644,98656,2,anion transmembrane transport,AA_permease_2.Aa_trans
645,1903825,2,organic acid transmembrane transport,AA_permease_2.Aa_trans
646,1905039,2,carboxylic acid transmembrane transport,AA_permease_2.Aa_trans
647,3690,1,double-stranded DNA binding,MutS_V
648,8509,3,anion transmembrane transporter activity,Sulfate_transp.AA_permease_2.Aa_trans
649,15103,1,inorganic anion transmembrane transporter activity,Sulfate_transp
650,1901682,1,sulfur compound transmembrane transporter activity,Sulfate_transp
651,42623,1,"ATPase activity, coupled",ABC_membrane
652,15399,1,primary active transmembrane transporter activity,ABC_membrane
653,15405,1,P-P-bond-hydrolysis-driven transmembrane transporter activity,ABC_membrane
654,16820,1,"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances",ABC_membrane
655,43492,1,"ATPase activity, coupled to movement of substances",ABC_membrane
656,5543,2,phospholipid binding,PX.Annexin
657,32403,3,protein complex binding,IRS.G-alpha.Fascin
658,44877,3,macromolecular complex binding,IRS.G-alpha.Fascin
659,46903,1,secretion,Phospholip_A2_1
660,6869,1,lipid transport,Phospholip_A2_1
661,10876,1,lipid localization,Phospholip_A2_1
662,15718,1,monocarboxylic acid transport,Phospholip_A2_1
663,15908,1,fatty acid transport,Phospholip_A2_1
664,15909,1,long-chain fatty acid transport,Phospholip_A2_1
665,32309,1,icosanoid secretion,Phospholip_A2_1
666,46717,1,acid secretion,Phospholip_A2_1
667,71715,1,icosanoid transport,Phospholip_A2_1
668,1901571,1,fatty acid derivative transport,Phospholip_A2_1
669,1903963,1,arachidonate transport,Phospholip_A2_1
670,5342,2,organic acid transmembrane transporter activity,AA_permease_2.Aa_trans
671,8514,2,organic anion transmembrane transporter activity,AA_permease_2.Aa_trans
672,46943,2,carboxylic acid transmembrane transporter activity,AA_permease_2.Aa_trans
673,4629,2,phospholipase C activity,PI-PLC-Y.PI-PLC-X
674,7010,1,cytoskeleton organization,Xin
675,30029,1,actin filament-based process,Xin
676,1902589,1,single-organism organelle organization,Xin
677,17016,1,Ras GTPase binding,IBN_N
678,19899,1,enzyme binding,IBN_N
679,31267,1,small GTPase binding,IBN_N
680,51020,1,GTPase binding,IBN_N
681,6163,1,purine nucleotide metabolic process,NDK
682,42278,1,purine nucleoside metabolic process,NDK
683,6164,1,purine nucleotide biosynthetic process,NDK
684,9144,1,purine nucleoside triphosphate metabolic process,NDK
685,9145,1,purine nucleoside triphosphate biosynthetic process,NDK
686,9150,1,purine ribonucleotide metabolic process,NDK
687,9152,1,purine ribonucleotide biosynthetic process,NDK
688,9205,1,purine ribonucleoside triphosphate metabolic process,NDK
689,9206,1,purine ribonucleoside triphosphate biosynthetic process,NDK
690,42451,1,purine nucleoside biosynthetic process,NDK
691,46039,1,GTP metabolic process,NDK
692,46128,1,purine ribonucleoside metabolic process,NDK
693,46129,1,purine ribonucleoside biosynthetic process,NDK
694,72521,1,purine-containing compound metabolic process,NDK
695,72522,1,purine-containing compound biosynthetic process,NDK
696,1901068,1,guanosine-containing compound metabolic process,NDK
697,1901070,1,guanosine-containing compound biosynthetic process,NDK
698,19838,1,growth factor binding,IGFBP
699,9187,2,cyclic nucleotide metabolic process,Guanylate_cyc.Guanylate_kin
700,16763,1,"transferase activity, transferring pentosyl groups",PARP
701,9653,1,anatomical structure morphogenesis,MreB_Mbl
702,32989,1,cellular component morphogenesis,MreB_Mbl
703,9719,1,response to endogenous stimulus,Hormone_recep
704,9725,1,response to hormone,Hormone_recep
705,9755,1,hormone-mediated signaling pathway,Hormone_recep
706,10033,1,response to organic substance,Hormone_recep
707,14070,1,response to organic cyclic compound,Hormone_recep
708,70887,1,cellular response to chemical stimulus,Hormone_recep
709,32870,1,cellular response to hormone stimulus,Hormone_recep
710,33993,1,response to lipid,Hormone_recep
711,42221,1,response to chemical,Hormone_recep
712,48545,1,response to steroid hormone,Hormone_recep
713,71310,1,cellular response to organic substance,Hormone_recep
714,71383,1,cellular response to steroid hormone stimulus,Hormone_recep
715,71396,1,cellular response to lipid,Hormone_recep
716,71407,1,cellular response to organic cyclic compound,Hormone_recep
717,71495,1,cellular response to endogenous stimulus,Hormone_recep
718,16407,1,acetyltransferase activity,Acetyltransf_1
719,16410,1,N-acyltransferase activity,Acetyltransf_1
720,16747,1,"transferase activity, transferring acyl groups other than amino-acyl groups",Acetyltransf_1
721,9056,1,catabolic process,Proteasome
722,9057,1,macromolecule catabolic process,Proteasome
723,30163,1,protein catabolic process,Proteasome
724,44248,1,cellular catabolic process,Proteasome
725,44257,1,cellular protein catabolic process,Proteasome
726,44265,1,cellular macromolecule catabolic process,Proteasome
727,1901575,1,organic substance catabolic process,Proteasome
728,6259,1,DNA metabolic process,MutS_V
729,6281,1,DNA repair,MutS_V
730,6974,1,cellular response to DNA damage stimulus,MutS_V
731,33554,1,cellular response to stress,MutS_V
732,5539,1,glycosaminoglycan binding,Xlink
733,44444,1,cytoplasmic part,Adaptin_N
734,48475,1,coated membrane,Adaptin_N
735,97354,1,prenylation,PPTA
736,8236,2,serine-type peptidase activity,Trypsin.Trypsin_2
737,17171,2,serine hydrolase activity,Trypsin.Trypsin_2
738,16810,2,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",APOBEC_N.APOBEC_C
739,18208,2,peptidyl-proline modification,Pro_isomerase.Pro-rich
740,1664,1,G-protein coupled receptor binding,IL8
741,5125,1,cytokine activity,IL8
742,42379,1,chemokine receptor binding,IL8
743,44255,1,cellular lipid metabolic process,Phospholip_A2_1
744,6816,1,calcium ion transport,RYDR_ITPR
745,70838,1,divalent metal ion transport,RYDR_ITPR
746,72511,1,divalent inorganic cation transport,RYDR_ITPR
747,98655,1,cation transmembrane transport,RYDR_ITPR
748,98660,1,inorganic ion transmembrane transport,RYDR_ITPR
749,98662,1,inorganic cation transmembrane transport,RYDR_ITPR
750,46036,1,CTP metabolic process,NDK
751,16877,1,"ligase activity, forming carbon-sulfur bonds",ThiF
752,15078,1,hydrogen ion transmembrane transporter activity,Na_H_Exchanger
753,15297,1,antiporter activity,Na_H_Exchanger
754,15298,1,solute:cation antiporter activity,Na_H_Exchanger
755,16776,1,"phosphotransferase activity, phosphate group as acceptor",NDK
756,19205,1,nucleobase-containing compound kinase activity,NDK
757,16798,1,"hydrolase activity, acting on glycosyl bonds",Glyco_hydro_31
758,16829,2,lyase activity,Guanylate_cyc.Guanylate_kin
759,19842,1,vitamin binding,Aminotran_1_2
760,48037,4,cofactor binding,Aminotran_1_2.Acyl-CoA_dh_N.Epimerase.Acyl-CoA_dh_2
761,70279,1,vitamin B6 binding,Aminotran_1_2
762,50790,1,regulation of catalytic activity,RasGAP
763,51336,1,regulation of hydrolase activity,RasGAP
764,65009,1,regulation of molecular function,RasGAP
765,5088,1,Ras guanyl-nucleotide exchange factor activity,RhoGEF
766,60589,2,nucleoside-triphosphatase regulator activity,GoLoco.ArfGap
767,8047,1,enzyme activator activity,ArfGap
