,number,count,name,domains
417,6796,39,phosphate-containing compound metabolic process,Pyrophosphatase.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.Alpha_kinase.Furin-like.Focal_AT.ATP-synt_ab_C.ATP-synt_DE_N.PGK.PGI.Glycolytic.NAD_binding_5.CDP-OH_P_transf.TPK_catalytic.TPK_B1_binding.MoeA_C.MoeA_N.AIRC.NAD_kinase.Rib_5-P_isom_A.Nuc_deoxyrib_tr.DHFR_1.5_nucleotid_C.dUTPase.NT5C.QRPTase_C.PIP5K.Fumble.Inositol_P.6PGD.5-FTHF_cyc-lig.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.GMP_PDE_delta.NAD_synthase
418,3916,6,DNA topoisomerase activity,Topoisom_bac.Topoisom_I_N.DNA_gyraseB.DNA_topoisoIV.DNA_photolyase.DNA_pol_B_thumb
419,8017,1,microtubule binding,EB1
420,3922,2,GMP synthase (glutamine-hydrolyzing) activity,GMP_synt_C.GMP_PDE_delta
421,46933,1,"proton-transporting ATP synthase activity, rotational mechanism",ATP-synt
422,8026,2,ATP-dependent helicase activity,Helicase_C_2.RQC
423,5996,6,monosaccharide metabolic process,RbsD_FucU.AbfB.G6PD_C.GalP_UDP_transf.Glyco_hydro_38C.PGI
424,3950,1,NAD+ ADP-ribosyltransferase activity,PARP_reg
425,3951,2,NAD+ kinase activity,NAD_kinase.NAD_synthase
426,3953,1,NAD+ nucleosidase activity,Rib_hydrolayse
427,3956,1,NAD(P)+-protein-arginine ADP-ribosyltransferase activity,ART
428,6006,2,glucose metabolic process,G6PD_C.PGI
429,6012,1,galactose metabolic process,GalP_UDP_transf
430,6013,1,mannose metabolic process,Glyco_hydro_38C
431,6021,1,inositol biosynthetic process,NAD_binding_5
432,6024,10,glycosaminoglycan biosynthetic process,Glyco_transf_64.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41
433,51082,1,unfolded protein binding,HSP90
434,8083,1,growth factor activity,PDGF
435,3993,1,acid phosphatase activity,His_Phos_2
436,8097,1,5S rRNA binding,Ribosomal_L5e
437,8519,1,ammonium transmembrane transporter activity,Ammonium_transp
438,8108,1,UDP-glucose:hexose-1-phosphate uridylyltransferase activity,GalP_UDP_transf
439,4017,1,adenylate kinase activity,ADK_lid
440,16307,1,phosphatidylinositol phosphate kinase activity,PIP5K
441,16715,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen",Cu2_monooxygen.Cu2_monoox_C
442,8134,2,transcription factor binding,Sigma54_activat.TFIIB
443,4045,1,aminoacyl-tRNA hydrolase activity,Pept_tRNA_hydro
444,6094,1,gluconeogenesis,PGI
445,6098,2,pentose-phosphate shunt,6PGD.Rib_5-P_isom_A
446,6480,2,N-terminal protein amino acid methylation,Methyltransf_PK.Methyltransf_24
447,4066,1,asparagine synthase (glutamine-hydrolyzing) activity,Asn_synthase
448,8173,1,RNA methyltransferase activity,SpoU_methylase
449,8531,1,riboflavin kinase activity,Flavokinase
450,8184,1,glycogen phosphorylase activity,Phosphorylase
451,8150,412,biological_process,SelR.Ald_Xan_dh_C2.UDPG_MGDP_dh_C.Fer2_2.Ribonuc_red_lgN.Ribonuc_red_lgC.GDC-P.Cu_amine_oxid.Ldh_1_C.Cu_amine_oxidN3.NO_synthase.NAD_Gly3P_dh_C.2-Hacid_dh.ERO1.Rieske_2.Catalase.Evr1_Alr.AhpC-TSA.Pyr_redox_dim.Cu2_monooxygen.Cu-oxidase.G6PD_C.Mo-co_dimer.Ribonuc_red_sm.GMC_oxred_C.Coprogen_oxidas.Sod_Fe_N.Sod_Fe_C.Gp_dh_C.Sod_Cu.UDPG_MGDP_dh.DHFR_1.Iso_dh.Cu-oxidase_2.Heme_oxygenase.Rieske.ELFV_dehydrog_N.PMSR.Lipoxygenase.FAD_binding_5.FAD_binding_4.FAD_binding_1.3HCDH.Biopterin_H.RPE65.MTHFR.IMPDH.malic.Molybdopterin.6PGD.THF_DHG_CYH.Fe-ADH.Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_S6e.Ribosomal_S9.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.SIS.Glyco_hydro_18.Glyco_hydro_65m.Glyco_hydro_20.Alpha_L_fucos.FGGY_C.FGGY_N.Ribul_P_3_epim.Aldose_epim.Hexokinase_2.GSDH.Glyco_hydro_38.Alpha-amylase.Glucosamine_iso.ADP_PFK_GK.TAL_FSA.Glyco_hydro_2_C.Glyco_hydro_2_N.Melibiase_2.Phosphorylase.PARG_cat.PGM_PMM_III.Alpha-amylase_C.Isochorismatase.DHDPS.Aminotran_4.PAPS_reduct.Aconitase_C.Glycos_transf_3.Peptidase_M20.MM_CoA_mutase.Ligase_CoA.NAD_kinase.E1_dh.FAA_hydrolase.Acetyltransf_2.AstE_AspA.Alk_phosphatase.Thiolase_N.TIM.CoA_trans.TP_methylase.Tyrosinase.ACT.UDPGP.RNA_pol_A_bac.RNA_pol_L.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.RNA_pol_Rpb1_3.mTERF.Sigma54_activat.PC4.BTD.YEATS.HAT_KAT11.zf-TAZ.PAH.RHD_DNA_bind.LAG1-DNAbind.DPPIV_N.Peptidase_M17.Peptidase_M13.Peptidase_M19.Peptidase_M18.Peptidase_S41.Peptidase_M13_N.Peptidase_S8.Propep_M14.Peptidase_S9.IMS.Methyltransf_1N.DNA_binding_1.Tyr-DNA_phospho.DNA_ligase_A_C.DNA_ligase_A_M.DNA_ligase_A_N.RQC.Endonuclease_5.Rep-A_N.DnaB_C.DNA_pol_A.ORC5_C.DNA_gyraseB.Topoisom_I_N.Topoisom_bac.DNA_topoisoIV.MutS_III.DNA_mis_repair.MutL_C.MutS_IV.NTP_transferase.CTP_transf_like.Formyl_trans_C.Formyl_trans_N.SQS_PSY.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.polyprenyl_synt.HMG_CoA_synt_C.IspD.HMG_CoA_synt_N.Voltage_CLC.Na_sulph_symp.CitMHS.MatE.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.OTCace_N.Porphobil_deam.Porphobil_deamC.ALAD.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.Alpha_kinase.Furin-like.Focal_AT.Proteasome_A_N.Cullin.Peptidase_C12.S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.SRP_SPB.SRP14.SRP19.Gln-synt_N.CN_hydrolase.Gln-synt_C.ATP-synt_ab_C.ATP-synt_DE_N.PGK.PGI.Glycolytic.tRNA_SAD.tRNA-synt_2d.DNA_primase_lrg.DNA_primase_S.PCNA_N.PCNA_C.HhH-GPD.Pur_DNA_glyco.OGG_N.H2TH.Ribonucleas_3_3.SpoU_methylase.mRNA_cap_enzyme.Ssu72.Thg1.TGT.BPL_LplA_LipB.UEV.ART.PARP_reg.PRO8NT.PROCN.Alpha_adaptinC2.VHS.Glutaminase.Peptidase_C26.NAD_binding_5.CDP-OH_P_transf.URO-D.IP_trans.PTR2.SecY.PNP_UDP_1.Pribosyltran.TPK_catalytic.TPK_B1_binding.Oxidored_molyb.PseudoU_synth_2.PseudoU_synth_1.MoeA_C.MoeA_N.Sec1.IPPT.Fibrillarin.Frataxin_Cyay.NifU_N.Dak1.Dak2.Helicase_C_2.DNA_pol_A_exo1.STT3.PGM_PMM_IV.APG12.MafB19-deam.OMPdecase.Rad9.RF-1.UPF1_Zn_bind.Med18.AIRC.CAF1.HSP90.COX2_TM.Asn_synthase.DS.GDPD.GSH_synth_ATP.PAP_central.Ferrochelatase.Glyco_transf_64.POT1.Ferritin.BTK.Defensin_1.Rib_5-P_isom_A.PTE.Dynein_light.Nuc_deoxyrib_tr.5_nucleotid_C.Trp_dioxygenase.RBD.Cbl_N.dUTPase.Flavokinase.Tyr_Deacylase.Glycogen_syn.Amidase_2.NT5C.MNNL.AdoHcyase.Mss4.ASF1_hist_chap.QRPTase_C.TBP.Ribosomal_L10.AbfB.Pyridoxal_deC.Ammonium_transp.PIP5K.Acetyltransf_16.Fumble.tRNA-synt_2c.ATP-synt_C.NeuB.PAD_M.ProRS-C_1.DcpS.Trehalase.GLTP.Inositol_P.Gcd10p.CutA1.Pyrophosphatase.RbsD_FucU.GalP_UDP_transf.Glyco_hydro_38C.Methyltransf_PK.5-FTHF_cyc-lig.ADP_ribosyl_GH.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.Ald_Xan_dh_C.Amidase.Aminotran_5.CTP_transf_3.Catalase-rel.Cu2_monoox_C.Cullin_binding.DNA_photolyase.DNA_pol_B_thumb.DcpS_C.E1_DerP2_DerF2.FAD_binding_6.FAD_binding_7.Fe_hyd_lg_C.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.Glycos_transf_1.Methyltransf_24.NAD_synthase.NTP_transf_3.PAP_assoc.PNP_phzG_C.Pribosyltran_N.RNA_ligase.Rep_fac-A_C.Ribonuc_L-PSP.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7.S-methyl_trans
452,44699,159,single-organism process,SelR.Ald_Xan_dh_C2.UDPG_MGDP_dh_C.Fer2_2.Ribonuc_red_lgN.Ribonuc_red_lgC.GDC-P.Cu_amine_oxid.Ldh_1_C.Cu_amine_oxidN3.NO_synthase.NAD_Gly3P_dh_C.2-Hacid_dh.ERO1.Rieske_2.Catalase.Evr1_Alr.AhpC-TSA.Pyr_redox_dim.Cu2_monooxygen.Cu-oxidase.G6PD_C.Mo-co_dimer.Ribonuc_red_sm.GMC_oxred_C.Coprogen_oxidas.Sod_Fe_N.Sod_Fe_C.Gp_dh_C.Sod_Cu.UDPG_MGDP_dh.DHFR_1.Iso_dh.Cu-oxidase_2.Heme_oxygenase.Rieske.ELFV_dehydrog_N.PMSR.Lipoxygenase.FAD_binding_5.FAD_binding_4.FAD_binding_1.3HCDH.Biopterin_H.RPE65.MTHFR.IMPDH.malic.Molybdopterin.6PGD.THF_DHG_CYH.Fe-ADH.polyprenyl_synt.HMG_CoA_synt_C.IspD.HMG_CoA_synt_N.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.OTCace_N.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.ATP-synt_ab_C.ATP-synt_DE_N.PGK.PGI.Glycolytic.tRNA_SAD.tRNA-synt_2d.ART.PARP_reg.Glutaminase.Peptidase_C26.NAD_binding_5.CDP-OH_P_transf.PNP_UDP_1.Pribosyltran.Oxidored_molyb.MoeA_C.MoeA_N.Dak1.Dak2.STT3.OMPdecase.Rad9.RF-1.AIRC.COX2_TM.Asn_synthase.GDPD.NAD_kinase.Ferrochelatase.Glyco_transf_64.MatE.Ferritin.BTK.Sec1.Rib_5-P_isom_A.Nuc_deoxyrib_tr.5_nucleotid_C.Trp_dioxygenase.RBD.Cbl_N.dUTPase.Furin-like.Focal_AT.Flavokinase.Tyr_Deacylase.Glycogen_syn.NT5C.MNNL.AdoHcyase.Mss4.QRPTase_C.AbfB.Pyridoxal_deC.Gln-synt_N.PIP5K.Fumble.tRNA-synt_2c.ATP-synt_C.NeuB.ProRS-C_1.Trehalase.GLTP.Inositol_P.RbsD_FucU.GalP_UDP_transf.Glyco_hydro_38C.5-FTHF_cyc-lig.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.Ald_Xan_dh_C.Catalase-rel.Cu2_monoox_C.FAD_binding_6.FAD_binding_7.Fe_hyd_lg_C.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.PNP_phzG_C.Pribosyltran_N.Ribonuc_L-PSP
453,44710,145,single-organism metabolic process,SelR.Ald_Xan_dh_C2.UDPG_MGDP_dh_C.Fer2_2.Ribonuc_red_lgN.Ribonuc_red_lgC.GDC-P.Cu_amine_oxid.Ldh_1_C.Cu_amine_oxidN3.NO_synthase.NAD_Gly3P_dh_C.2-Hacid_dh.ERO1.Rieske_2.Catalase.Evr1_Alr.AhpC-TSA.Pyr_redox_dim.Cu2_monooxygen.Cu-oxidase.G6PD_C.Mo-co_dimer.Ribonuc_red_sm.GMC_oxred_C.Coprogen_oxidas.Sod_Fe_N.Sod_Fe_C.Gp_dh_C.Sod_Cu.UDPG_MGDP_dh.DHFR_1.Iso_dh.Cu-oxidase_2.Heme_oxygenase.Rieske.ELFV_dehydrog_N.PMSR.Lipoxygenase.FAD_binding_5.FAD_binding_4.FAD_binding_1.3HCDH.Biopterin_H.RPE65.MTHFR.IMPDH.malic.Molybdopterin.6PGD.THF_DHG_CYH.Fe-ADH.polyprenyl_synt.HMG_CoA_synt_C.IspD.HMG_CoA_synt_N.GMP_synt_C.AICARFT_IMPCHas.Adenylsucc_synt.OTCace_N.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.ATP-synt_ab_C.ATP-synt_DE_N.PGK.PGI.Glycolytic.tRNA_SAD.tRNA-synt_2d.ART.PARP_reg.Glutaminase.Peptidase_C26.NAD_binding_5.CDP-OH_P_transf.PNP_UDP_1.Pribosyltran.Oxidored_molyb.MoeA_C.MoeA_N.Dak1.Dak2.STT3.OMPdecase.AIRC.COX2_TM.Asn_synthase.GDPD.NAD_kinase.Ferrochelatase.Glyco_transf_64.Rib_5-P_isom_A.Nuc_deoxyrib_tr.5_nucleotid_C.Trp_dioxygenase.dUTPase.Flavokinase.Tyr_Deacylase.Glycogen_syn.NT5C.AdoHcyase.QRPTase_C.AbfB.Pyridoxal_deC.Gln-synt_N.PIP5K.Fumble.tRNA-synt_2c.NeuB.ProRS-C_1.Trehalase.Inositol_P.RbsD_FucU.GalP_UDP_transf.Glyco_hydro_38C.5-FTHF_cyc-lig.ATP-cone.ATP-grasp.ATP-grasp_2.ATP-grasp_4.ATP_bind_3.Ald_Xan_dh_C.Catalase-rel.Cu2_monoox_C.FAD_binding_6.FAD_binding_7.Fe_hyd_lg_C.GMP_PDE_delta.Glyco_hydro_15.Glyco_hydro_30.Glyco_hydro_35.Glyco_tranf_2_3.Glyco_trans_1_2.Glyco_trans_1_4.Glyco_trans_4_4.Glyco_transf_4.Glyco_transf_41.NAD_synthase.PNP_phzG_C.Pribosyltran_N.Ribonuc_L-PSP
454,3674,503,molecular_function,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L28.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.TPK_catalytic.MutS_III.DnaB_C.Sigma54_activat.Ribonuc_red_lgN.DALR_1.Helicase_C_2.DNA_gyraseB.GSH_synth_ATP.HSP90.tRNA-synt_2.GHMP_kinases_N.DNA_mis_repair.Hexokinase_2.MutL_C.ATP-grasp_3.GMP_synt_C.UPF1_Zn_bind.tRNA_SAD.MutS_IV.Ins_P5_2-kin.Alpha_kinase.Arg_tRNA_synt_N.DNA_ligase_A_M.ProRS-C_1.DNA_topoisoIV.tRNA-synt_1c_C.Furin-like.tRNA-synt_2c.tRNA-synt_2b.tRNA-synt_2d.Fumble.CPSase_L_D2.tRNA-synt_1d.Rep-A_N.DNA_pol_B.DNA_pol_A.PCNA_N.PCNA_C.zf-PARP.PC4.RNA_pol_N.RNA_pol_Rpb2_7.RNA_pol_Rpb2_6.RNA_pol_Rpb2_1.RNA_pol_Rpb2_3.TBP.Topoisom_I_N.RNA_pol_Rpb1_2.RNA_pol_Rpb1_1.RNA_pol_Rpb1_4.RNA_pol_Rpb1_5.ERCC4.RNA_pol_Rpb1_3.Topoisom_bac.RHD_DNA_bind.LAG1-DNAbind.DNA_ligase_A_N.STAT_bind.POT1.SRF-TF.Pur_DNA_glyco.HHH.SpoIIE.HMGL-like.Glyco_hydro_65m.Isochorismatase.FAD-oxidase_C.Flavoprotein.Aminotran_4.CTP_transf_like.PNP_UDP_1.PAPS_reduct.Radical_SAM.Ligase_CoA.CoA_transf_3.TPP_enzyme_C.FAA_hydrolase.DNA_binding_1.Alpha-amylase.HpcH_HpaI.Orn_Arg_deC_N.Orn_DAP_Arg_deC.IMPDH.Alpha-amylase_C.THF_DHG_CYH.Ald_Xan_dh_C2.Fer2_2.AhpC-TSA.Mo-co_dimer.Cu-oxidase_2.Rieske.ELFV_dehydrog_N.FAD_binding_5.FAD_binding_4.FAD_binding_1.3HCDH.Tyrosinase.FMN_red.Molybdopterin.Fe-ADH.YTH.Ribonuclease_T2.PUA.eIF-1a.AXH.SpoU_methylase.THUMP.Fibrillarin.SLBP_RNA_bind.PseudoU_synth_2.PseudoU_synth_1.IF4E.RNA_helicase.RNA_pol_A_bac.RNA_pol_L.Endonuclease_NS.Asparaginase_2.Peptidase_M20.5_nucleotid_C.dUTPase.Ham1p_like.Amidohydro_2.Amidohydro_1.Peptidase_C26.Creatinase_N.DcpS.Sod_Fe_N.Sod_Fe_C.Arginase.Sod_Cu.B12-binding.Lipoxygenase.ALAD.zf-CW.H2TH.Peptidase_M18.zf-UBR.Alpha-mann_mid.zf-TAZ.zf-dskA_traR.PTE.tRNA_anti-codon.DHHA1.Piwi.DNA_pol_A_exo1.RRM_7.RNase_H.Alba.SWIB.GAF_2.GAF_3.POLO_box.PAZ.SUFU_C.MATH.Glyco_hydro_18.Glyco_hydro_20.Glyco_hydro_2_C.Glyco_hydro_2_N.Melibiase_2.Cu_amine_oxid.Cu_amine_oxidN3.Cu2_monooxygen.Cu-oxidase_3.COX2.UDPG_MGDP_dh_C.Ldh_1_C.2-Hacid_dh.Iso_dh.VRR_NUC.TatD_DNase.Lipase_GDSL.AstE_AspA.Tyr_Deacylase.HNOB.Catalase.Trp_dioxygenase.Cytochrom_C.IDO.Methyltransf_PK.Methyltr_RsmB-F.TP_methylase.EMG1.AdoHcyase.FGGY_C.FGGY_N.ADP_PFK_GK.PAD.Cbl_N2.PAD_M.Glyco_hydro_47.eIF-5_eIF-2B.SUI1.SRP_SPB.SRP14.SRP19.Peptidase_S9_N.Rhomboid.Peptidase_S8.Thg1.ACPS.Pyrophosphatase.NifU_N.SHMT.SQS_PSY.SepSecS.S-AdoMet_synt_C.S-AdoMet_synt_M.S-AdoMet_synt_N.Rotamase.Aldose_epim.RbsD_FucU.PGM_PMM_IV.PGM_PMM_III.GSDH.EFG_IV.FeoB_N.Adenylsucc_synt.Cys_Met_Meta_PP.Aminotran_3.Pyridoxal_deC.DNA_ligase_A_C.AIF_C.Acetyltransf_10.Acetyltransf_3.Acetyltransf_7.Ferritin.Frataxin_Cyay.Peptidase_S41.Peptidase_M17.DNA_pol_B_exo1.Gln-synt_N.Gln-synt_C.Dak1.Dak2.NMT.NMT_C.HAT_KAT11.RPE65.Porphobil_deam.Porphobil_deamC.HMG_CoA_synt_C.HMG_CoA_synt_N.zf-CDGSH.Formyl_trans_C.Formyl_trans_N.OTCace_N.Thiolase_N.FR47.UbiA.Prenyltransf.ATP-gua_PtransN.XPG_I.MM_CoA_mutase.Focal_AT.Na_sulph_symp.PTR2.ACT.TPP_enzyme_N.SIS.Gal_Lectin.OGG_N.DNA_primase_lrg.DNA_primase_S.GDPD.Tyr-DNA_phospho.Flavodoxin_1.Pyridox_oxase_2.Coprogen_oxidas.Acetyltransf_2.DHFR_1.MafB19-deam.NT5C.Proteasome_A_N.Propep_M14.DSBA.7TM_GPCR_Srw.Peptidase_M13.RQC.GLTP.TIM.Ferrochelatase.GMC_oxred_C.Gp_dh_C.E1_dh.Sdh_cyt.IPK.G6PD_C.PGI.TPK_B1_binding.Glutaminase.Glycogen_syn.GDC-P.mRNA_cap_enzyme.Heme_oxygenase.Biopterin_H.EndIII_4Fe-2S.Carn_acyltransf.Glycos_transf_3.Glyco_tran_28_C.malic.TGT.MTHFR.NTP_transferase.CDP-OH_P_transf.Alk_phosphatase.Glyco_hydro_99.NAD_binding_5.QRPTase_C.NO_synthase.Endonuclease_5.CN_hydrolase.Ribonucleas_3_3.RIG-I_C-RD.CAF1.DHDPS.Trehalase.Glyco_hydro_38.Alpha_L_fucos.Ribul_P_3_epim.Peptidase_M19.STT3.GatB_N.OMPdecase.6PGD.PGK.Dala_Dala_lig_C.AICARFT_IMPCHas.Amidase_2.PAP_central.Evr1_Alr.Ssu72.TFIIB.Rib_5-P_isom_A.ATP-sulfurylase.ATP-synt_C.Peptidase_C12.Rieske_2.URO-D.SIR2.PTPA.A_deaminase.DHHA2.Citrate_synt.MatE.Cullin.UDPGP.SDF.SelR.BTD.Mss4.Nuc_deoxyrib_tr.IL17.Insulin.Hormone_5.Med18.Voltage_CLC.P53.PARG_cat.IspD.Acetyltransf_16.Glycolytic.SAD_SRA.AbfB.PMSR.Glyco_hydro_38C.NAD_Gly3P_dh_C.DOT1.mTERF.RBD.Sua5_yciO_yrdC.RF-1.ERO1.ECH_2.Urocanase.Methyltransf_1N.EB1.PARP_reg.NAD_kinase.Rib_hydrolayse.ART.PDGF.His_Phos_2.Ammonium_transp.GalP_UDP_transf.ADK_lid.PIP5K.Pept_tRNA_hydro.Asn_synthase.Flavokinase.Phosphorylase.5-FTHF_cyc-lig.7TM_GPCR_Srv.ADP_ribosyl_GH.Ald_Xan_dh_C.Amidase.Amidohydro_3.Aminotran_5.Asparaginase.B12-binding_2.CTP_transf_3.Catalase-rel.Cbl_N3.Cu2_monoox_C.Cullin_binding.DNA_photolyase.DNA_pol_B_thumb.DcpS_C.E1_DerP2_DerF2.EFG_C.EFG_II.FAD_binding_6.FAD_binding_7.Fe_hyd_lg_C.Flavodoxin_2.GHMP_kinases_C.GMP_PDE_delta.Gal_mutarotas_2.Glycos_transf_1.Lipase_GDSL_2.Methyltransf_24.NAD_synthase.NTP_transf_3.PAP_assoc.PNP_phzG_C.PUA_2.Peptidase_M16.Peptidase_M16_C.Peptidase_M16_M.Peptidase_M22.Peptidase_M23.Peptidase_M24.Peptidase_S24.RNA_ligase.RNase_HII.RNase_PH.RNase_PH_C.Rep_fac-A_C.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7.S-methyl_trans.Urocanase_C.tRNA-synt_His.tRNA_Me_trans.tRNA_m1G_MT.zf-Di19
455,5198,58,structural molecule activity,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L28.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
456,6518,71,peptide metabolic process,Ribosomal_S7e.Ribosomal_L2_C.ribosomal_L24.Ribosomal_S5_C.Ribosomal_S30.Ribosomal_S8.Ribosomal_L36.Ribosomal_L34.Ribosomal_L39.Ribosomal_S2.Ribosomal_S28e.Ribosomal_L15e.Ribosomal_L35p.Ribosomal_S13.Ribosomal_S11.Ribosomal_S16.Ribosomal_S14.Ribosomal_S15.Ribosomal_S18.Ribosomal_S19.Ribosomal_L29.Ribosomal_L26.Ribosomal_L27.Ribosomal_L20.Ribosomal_L22.Ribosomal_L23.Ribosomal_L4.Ribosomal_L6.Ribosomal_L3.Ribosomal_L2.Ribosomal_S6e.Ribosomal_S9.Ribosomal_S5.Ribosomal_S6.Ribosomal_L14.Ribosomal_L17.Ribosomal_L16.Ribosomal_L11.Ribosomal_L13.Ribosomal_L19.Ribosomal_L37e.Ribosomal_L21e.Ribosomal_L32e.Ribosomal_L5e.Ribosomal_S19e.eIF-5_eIF-2B.eIF-1a.SUI1.IF4E.tRNA-synt_2.tRNA-synt_1c_C.tRNA-synt_2b.DALR_1.Arg_tRNA_synt_N.tRNA-synt_1d.RF-1.GSH_synth_ATP.tRNA-synt_2c.ProRS-C_1.Ribosomal_L1.Ribosomal_L11_N.Ribosomal_L27A.Ribosomal_L30.Ribosomal_L5.Ribosomal_L5_C.Ribosomal_L9_N.Ribosomal_S10.Ribosomal_S17_N.Ribosomal_S3_C.Ribosomal_S4e.Ribosomal_S7
